sw krw krn krwf krnf vw vn force pw pn wet peff
0.38161277 0.47683481 1.1650919 0.4655898 1.0724642 6.5815162e-05 0.0001608119 1.3126908e-05 0.32965778 0.33543421 549095.58 0.60904058
0.38161365 0.47604286 1.1644991 0.46477281 1.0716099 6.5705853e-05 0.00016073007 1.3126908e-05 0.32965328 0.33543666 549239.24 0.60955467
0.38160989 0.47499457 1.1638141 0.46371429 1.0708205 6.5561162e-05 0.00016063554 1.3126908e-05 0.32964655 0.33544031 549396.55 0.61019935
0.38161992 0.46744546 1.1645629 0.4566846 1.0708261 6.4519195e-05 0.00016073889 1.3126908e-05 0.32963201 0.33544835 549527.89 0.61274194
0.38161039 0.47827879 1.1619885 0.46665497 1.0683613 6.6014467e-05 0.00016038355 1.3126908e-05 0.32962867 0.33545055 549713.51 0.60965673
0.38160312 0.4780316 1.1626129 0.4662836 1.0688858 6.5980349e-05 0.00016046973 1.3126908e-05 0.32962654 0.33545151 549876.7 0.60951657
0.38159723 0.47749048 1.1629733 0.46570117 1.0691458 6.590566e-05 0.00016051948 1.3126908e-05 0.3296236 0.33545294 550033.51 0.60958371
0.38159497 0.47691684 1.1641247 0.46519336 1.070187 6.5826484e-05 0.00016067841 1.3126908e-05 0.3296202 0.33545459 550186.19 0.60936908
0.38159172 0.47625403 1.1654906 0.46460362 1.0714128 6.5734999e-05 0.00016086694 1.3126908e-05 0.32961639 0.33545646 550339.04 0.60910812
0.38159134 0.4757821 1.1677271 0.46403852 1.0736143 6.5669862e-05 0.00016117563 1.3126908e-05 0.32961218 0.3354586 550490.65 0.60845414
0.38159347 0.47527801 1.1709907 0.46363321 1.076736 6.5600285e-05 0.00016162608 1.3126908e-05 0.32960747 0.33546103 550643.48 0.60743426
0.38159259 0.4748685 1.1740864 0.46312459 1.0796318 6.5543761e-05 0.00016205337 1.3126908e-05 0.32960212 0.33546375 550785.24 0.60644472
0.38159535 0.47466635 1.1787254 0.46309401 1.0839786 6.551586e-05 0.00016269366 1.3126908e-05 0.3295958 0.33546697 550943.35 0.60481735
0.38159172 0.47429134 1.1844945 0.46285697 1.0895654 6.5464099e-05 0.00016348995 1.3126908e-05 0.32958839 0.33547074 551103.28 0.60285057
0.38159147 0.4738911 1.1918692 0.46247021 1.0967898 6.5408856e-05 0.00016450784 1.3126908e-05 0.32957977 0.33547512 551271.75 0.60032647
0.38159209 0.47348011 1.2014964 0.4620931 1.1062361 6.5352129e-05 0.00016583664 1.3126908e-05 0.32956943 0.33548039 551451.31 0.59702328
0.38159686 0.47314358 1.2142088 0.46173397 1.1184948 6.530568e-05 0.00016759127 1.3126908e-05 0.32955653 0.33548686 551644.63 0.59264442
0.3816114 0.47262694 1.2325742 0.46119235 1.1361751 6.523437e-05 0.00017012614 1.3126908e-05 0.32954016 0.33549509 551836.84 0.5864411
0.38162506 0.4726327 1.2637935 0.46125955 1.166312 6.5235165e-05 0.0001744352 1.3126908e-05 0.3295169 0.33550688 552009.52 0.57589548
0.38165 0.47663934 1.3280065 0.46523998 1.2284693 6.5788181e-05 0.00018329821 1.3126908e-05 0.32947627 0.33552747 552160.96 0.55412533
0.38166241 0.49107634 1.280751 0.48083967 1.1839883 6.778085e-05 0.00017677576 1.3126908e-05 0.32943644 0.33554716 552253.9 0.56438906
0.38158871 0.46490932 1.1521889 0.45619014 1.0619222 6.4169145e-05 0.00015903097 1.3126908e-05 0.32950333 0.33551283 552315.93 0.61839161
0.38154998 0.45133811 1.1351752 0.44250282 1.0462808 6.2295978e-05 0.00015668264 1.3126908e-05 0.32953361 0.33549736 552371.43 0.63031302
0.38152478 0.44724372 1.1306601 0.43840322 1.0418419 6.1730849e-05 0.00015605945 1.3126908e-05 0.32955012 0.335489 552419.38 0.63375217
0.38150974 0.44634551 1.126263 0.43726524 1.0373249 6.1606874e-05 0.00015545254 1.3126908e-05 0.32955971 0.33548412 552450.09 0.63588615
0.38149708 0.44510186 1.1225795 0.43589483 1.0335387 6.1435218e-05 0.00015494412 1.3126908e-05 0.32956551 0.33548118 552442.41 0.63788473
0.38149633 0.44480524 1.1187375 0.43531269 1.0295673 6.1394278e-05 0.00015441383 1.3126908e-05 0.3295698 0.33547893 552450.52 0.63957318
0.38148367 0.44445175 1.1161001 0.43478377 1.0266299 6.1345488e-05 0.0001540498 1.3126908e-05 0.3295731 0.33547716 552458 0.64079897
0.38148317 0.44388022 1.1140138 0.43421757 1.0241269 6.1266602e-05 0.00015376184 1.3126908e-05 0.32957585 0.33547568 552463.69 0.6418922
0.38147991 0.44346846 1.1119933 0.43362965 1.021955 6.1209769e-05 0.00015348296 1.3126908e-05 0.32957841 0.33547431 552463.51 0.64289592
0.38147139 0.44296445 1.1101455 0.4329914 1.0197753 6.1140202e-05 0.00015322791 1.3126908e-05 0.32958117 0.33547311 552394.21 0.64386943
0.38146386 0.44269527 1.1095694 0.43260982 1.018845 6.1103048e-05 0.0001531484 1.3126908e-05 0.32958327 0.33547195 552410.93 0.64422004
0.38146224 0.44277177 1.1092121 0.4324013 1.0183444 6.1113608e-05 0.00015309908 1.3126908e-05 0.3295853 0.33547082 552427.61 0.6443366
0.38146274 0.44280655 1.1086053 0.43221934 1.017443 6.1118409e-05 0.00015301533 1.3126908e-05 0.32958719 0.33546979 552442.76 0.64457417
0.38145873 0.44288766 1.1081172 0.43213171 1.01666 6.1129604e-05 0.00015294796 1.3126908e-05 0.329589 0.33546875 552457.04 0.64474332
0.38146361 0.44287869 1.1078555 0.43214889 1.016082 6.1128366e-05 0.00015291184 1.3126908e-05 0.32959079 0.33546782 552465.17 0.64485583
0.3814576 0.44284008 1.1071073 0.43196849 1.0150129 6.1123036e-05 0.00015280858 1.3126908e-05 0.32959225 0.33546704 552475.84 0.64518318
0.38145384 0.44285342 1.1066918 0.43190524 1.014317 6.1124878e-05 0.00015275122 1.3126908e-05 0.32959369 0.33546622 552492.93 0.64535063
0.38144419 0.44286106 1.1060707 0.43185324 1.0134903 6.1125933e-05 0.0001526655 1.3126908e-05 0.32959504 0.33546542 552512.09 0.64560623
0.3814403 0.44291866 1.1052804 0.43185843 1.0124719 6.1133882e-05 0.00015255641 1.3126908e-05 0.32959639 0.33546467 552534.22 0.64591179
0.38144231 0.44306313 1.1044295 0.43195206 1.0112813 6.1153822e-05 0.00015243897 1.3126908e-05 0.32959762 0.33546401 552556.98 0.64620662
0.3814329 0.44293142 1.1031483 0.43181651 1.0096323 6.1135644e-05 0.00015226213 1.3126908e-05 0.32959876 0.33546343 552577.81 0.64679716
0.38143641 0.4422882 1.1028587 0.43134288 1.0092363 6.1046863e-05 0.00015222216 1.3126908e-05 0.32960003 0.3354627 552598.98 0.64718766
0.38143641 0.44219073 1.1026345 0.43122733 1.0088307 6.103341e-05 0.00015219121 1.3126908e-05 0.32960131 0.33546196 552619.41 0.64732243
0.38142877 0.44232962 1.1023237 0.43131417 1.0084117 6.1052579e-05 0.00015214831 1.3126908e-05 0.32960251 0.33546124 552637.25 0.64739447
0.38142714 0.44350153 1.0995797 0.43237624 1.0055604 6.1214333e-05 0.00015176958 1.3126908e-05 0.32960368 0.33546074 552628.41 0.648054
0.38142827 0.44265224 1.1011847 0.43153242 1.0067939 6.1097109e-05 0.0001519911 1.3126908e-05 0.32960474 0.33546013 552645.08 0.6477368
0.38142363 0.442812 1.1009189 0.43163015 1.0063578 6.111916e-05 0.00015195442 1.3126908e-05 0.32960568 0.33545956 552661.47 0.64778128
0.38141761 0.44288511 1.1005739 0.43160972 1.0057833 6.1129252e-05 0.0001519068 1.3126908e-05 0.32960659 0.33545903 552675.75 0.64789539
0.38142363 0.44311707 1.1005885 0.43172383 1.0056606 6.1161267e-05 0.00015190881 1.3126908e-05 0.3296075 0.33545851 552667.12 0.64779193
0.38142388 0.44319314 1.0996929 0.43181738 1.0045889 6.1171767e-05 0.00015178519 1.3126908e-05 0.32960823 0.33545808 552682.94 0.64813603
0.38142664 0.44324544 1.0993699 0.43192599 1.0040994 6.1178986e-05 0.00015174062 1.3126908e-05 0.32960896 0.33545763 552700.24 0.64824973
0.381422 0.4433635 1.0992396 0.43215026 1.0038788 6.1195281e-05 0.00015172263 1.3126908e-05 0.32960959 0.3354572 552721.98 0.64825489
0.38141974 0.44333391 1.0991223 0.43214051 1.0035613 6.1191197e-05 0.00015170644 1.3126908e-05 0.32961035 0.3354567 552744.86 0.64831664
0.38141899 0.44292255 1.1006478 0.43166469 1.0049127 6.113442e-05 0.000151917 1.3126908e-05 0.32961158 0.33545586 552773.27 0.64784866
0.38141774 0.4417778 1.1049994 0.43065799 1.0093827 6.0976416e-05 0.00015251762 1.3126908e-05 0.32961419 0.3354542 552809.93 0.64650553
0.38141611 0.44157314 1.1026075 0.43063047 1.0071964 6.0948167e-05 0.00015218749 1.3126908e-05 0.32961584 0.33545306 552841.67 0.64759263
0.38141836 0.44161831 1.1000429 0.43066981 1.0046915 6.0954401e-05 0.00015183351 1.3126908e-05 0.32961633 0.33545263 552867.41 0.64865094
0.38141962 0.44162707 1.0993915 0.43072566 1.0039488 6.0955611e-05 0.00015174359 1.3126908e-05 0.32961657 0.3354524 552889.08 0.64892145
0.38141749 0.44175426 1.0993412 0.43078866 1.0037807 6.0973166e-05 0.00015173666 1.3126908e-05 0.32961675 0.33545223 552908.1 0.64888906
0.38141435 0.44186635 1.0993912 0.4308701 1.003651 6.0988637e-05 0.00015174356 1.3126908e-05 0.32961693 0.33545205 552927.17 0.64882081
0.38141586 0.44205764 1.0991829 0.43082584 1.003286 6.101504e-05 0.0001517148 1.3126908e-05 0.32961714 0.33545186 552947.44 0.64882799
0.38141598 0.44205908 1.099177 0.43079287 1.0030458 6.1015238e-05 0.000151714 1.3126908e-05 0.32961732 0.33545166 552968.29 0.64882985
0.38142062 0.44218395 1.0989735 0.43083842 1.0027217 6.1032474e-05 0.0001516859 1.3126908e-05 0.32961756 0.33545146 552987.96 0.64886297
0.38142175 0.44218228 1.098825 0.43082726 1.0024471 6.1032243e-05 0.0001516654 1.3126908e-05 0.32961777 0.33545126 553006.84 0.64892621
0.38141974 0.44354944 1.0988798 0.43167421 1.0022036 6.1220946e-05 0.00015167296 1.3126908e-05 0.32961798 0.33545109 553023.48 0.64832797
0.38141323 0.44216866 1.0993083 0.43050716 1.0025161 6.1030363e-05 0.00015173212 1.3126908e-05 0.32961823 0.33545102 553000.55 0.64872846
0.3814136 0.44232956 1.0982724 0.43056306 1.0014345 6.1052572e-05 0.00015158914 1.3126908e-05 0.32961847 0.3354508 553022.49 0.64909692
0.38141272 0.44245471 1.0981069 0.43057956 1.0011749 6.1069845e-05 0.00015156629 1.3126908e-05 0.32961863 0.33545062 553045.86 0.64911394
0.3814126 0.44264314 1.0977935 0.43066328 1.0007405 6.1095854e-05 0.00015152303 1.3126908e-05 0.32961875 0.33545048 553066.5 0.64916659
0.38141147 0.44259453 1.0975719 0.43063886 1.0004095 6.1089145e-05 0.00015149244 1.3126908e-05 0.32961897 0.33545027 553085.37 0.64928049
0.38141498 0.44245838 1.0974705 0.4304193 1.0002729 6.1070352e-05 0.00015147845 1.3126908e-05 0.32961922 0.33545006 553102.64 0.64938065
0.3814146 0.44233016 1.0973288 0.43031364 1.0000457 6.1052654e-05 0.0001514589 1.3126908e-05 0.32961944 0.3354499 553118.54 0.64949447
0.38141373 0.44243337 1.0969067 0.43035799 0.99957725 6.10669e-05 0.00015140064 1.3126908e-05 0.32961958 0.33544979 553134.74 0.64962901
0.38141109 0.44270906 1.0964786 0.43055024 0.99909103 6.1104952e-05 0.00015134155 1.3126908e-05 0.32961965 0.33544966 553153.76 0.64969335
0.38140972 0.44321149 1.095676 0.43100734 0.99822219 6.1174301e-05 0.00015123077 1.3126908e-05 0.32961973 0.33544952 553171.24 0.64982007
0.38140796 0.44391885 1.094645 0.43155858 0.99715242 6.1271934e-05 0.00015108846 1.3126908e-05 0.32961977 0.33544942 553188.08 0.64995676
0.38140194 0.44178611 1.0858137 0.42932165 0.9882434 6.0977562e-05 0.00014986952 1.3126908e-05 0.32961888 0.33545024 553102.8 0.6546217
0.38140019 0.44421659 1.0922455 0.43187426 0.99465986 6.1313029e-05 0.00015075726 1.3126908e-05 0.32961947 0.33544981 553094.58 0.65084588
0.38140069 0.44556478 1.095763 0.43283984 0.99777188 6.1499113e-05 0.00015124277 1.3126908e-05 0.32961979 0.33544968 553109.97 0.64879127
0.3814027 0.4421655 1.0886305 0.42923939 0.99090747 6.1029927e-05 0.00015025831 1.3126908e-05 0.32961887 0.33545038 553089.32 0.6532549
0.38140357 0.44249152 1.0883757 0.4294978 0.99052121 6.1074927e-05 0.00015022314 1.3126908e-05 0.32961927 0.33545008 553088.48 0.65322452
0.38527948 0.46896915 1.1476102 0.45626285 1.0498237 6.3920127e-05 0.00015641837 1.296277e-05 0.32971643 0.33542105 546760.12 0.61859011
0.3896322 0.5021235 1.2155708 0.4892284 1.1180873 6.843904e-05 0.00016568135 1.296277e-05 0.32982143 0.33539089 539587.17 0.58217577
0.39419737 0.53102883 1.262403 0.51711963 1.1656928 7.2378812e-05 0.00017206454 1.296277e-05 0.32992831 0.33536115 531939.78 0.55759019
0.39899857 0.56088528 1.306321 0.54635584 1.2126732 7.6448224e-05 0.00017805052 1.296277e-05 0.33003484 0.33533223 523929.46 0.53555948
0.40389716 0.59288969 1.3413912 0.57821347 1.2490945 8.08104e-05 0.00018283056 1.296277e-05 0.3301354 0.33530637 515677.01 0.51698801
0.40893075 0.62351756 1.3648484 0.60975571 1.2744475 8.4984954e-05 0.00018602777 1.296277e-05 0.33022901 0.33528481 507279.79 0.50292552
0.41402526 0.66345023 1.3632547 0.65083645 1.2759108 9.0427746e-05 0.00018581054 1.296277e-05 0.33031723 0.33526719 498795.49 0.49341175
0.41920011 0.7109651 1.4027974 0.69829996 1.3157613 9.6903985e-05 0.00019120018 1.296277e-05 0.33039876 0.33525164 490296.75 0.47309006
0.42446997 0.74497018 1.445591 0.72953675 1.3597122 0.00010153885 0.00019703292 1.296277e-05 0.33047724 0.33523626 481787.68 0.45650403
0.42975676 0.77143769 1.4543522 0.75413885 1.369176 0.00010514635 0.00019822706 1.296277e-05 0.33054863 0.33522649 473326.22 0.44927871
0.43510534 0.8239749 1.5976935 0.80284388 1.5119463 0.00011230713 0.00021776438 1.296277e-05 0.33060505 0.33522371 465391.32 0.41293844
0.4372743 0.81196529 1.5067982 0.79139993 1.4302841 0.00011067023 0.00020537541 1.296277e-05 0.3306689 0.33520856 462952.03 0.43126434
0.43710082 0.81195018 1.3086474 0.7929053 1.2382316 0.00011066817 0.00017836761 1.296277e-05 0.33062536 0.33523681 463770.86 0.4715652
0.43698927 0.79982961 1.2376786 0.78078637 1.1698782 0.00010901615 0.00016869463 1.296277e-05 0.33058689 0.33526288 464506.41 0.49079556
0.43687683 0.79464088 1.1606497 0.77484165 1.0961635 0.00010830893 0.00015819565 1.296277e-05 0.33055885 0.33528215 465341.09 0.51143292
0.43680188 0.78901943 1.1012766 0.76813835 1.0392572 0.00010754273 0.00015010314 1.296277e-05 0.3305379 0.33529688 466050.62 0.52901767
0.4367481 0.78284169 1.0600655 0.76152755 1.0002452 0.00010670071 0.00014448609 1.296277e-05 0.33052257 0.33530795 466684.25 0.54262093
0.4366996 0.78272964 1.0296613 0.76083502 0.97164765 0.00010668544 0.00014034202 1.296277e-05 0.33051143 0.33531633 467238.07 0.55175734
0.43665811 0.78477254 0.99974177 0.76221565 0.94350271 0.00010696388 0.00013626402 1.296277e-05 0.33050257 0.33532326 467706.09 0.56037657
0.43660584 0.78644683 0.96787986 0.76373186 0.912863 0.00010719209 0.00013192127 1.296277e-05 0.33049452 0.33532945 468113.6 0.57001926
0.43656234 0.7898369 0.93583878 0.76691622 0.88255271 0.00010765415 0.00012755409 1.296277e-05 0.33048707 0.33533506 468529.46 0.57948316
0.43653226 0.79422077 0.90292705 0.771386 0.85139481 0.00010825167 0.00012306825 1.296277e-05 0.33048052 0.33534007 468933.39 0.58922387
0.43648664 0.79767987 0.86838295 0.77491426 0.81843349 0.00010872314 0.00011835992 1.296277e-05 0.33047442 0.33534474 469311.5 0.60021746
0.43645931 0.79898811 0.83031912 0.77607443 0.78245378 0.00010890145 0.00011317184 1.296277e-05 0.33046781 0.33534952 469643.66 0.61375779
0.43644189 0.80287464 0.76112736 0.78027173 0.71666338 0.00010943118 0.00010374106 1.296277e-05 0.33045845 0.33535555 470036.21 0.63938537
0.4364098 0.80942334 0.65710592 0.78912839 0.61851505 0.00011032377 8.9563021e-05 1.296277e-05 0.33044319 0.335365 470349.89 0.68188207
0.43639764 0.79692951 0.60404719 0.77644077 0.56638385 0.00010862087 8.2331158e-05 1.296277e-05 0.33043941 0.33536797 470674.13 0.71378774
0.43636242 0.79370988 0.59648799 0.7726237 0.5592086 0.00010818203 8.1300845e-05 1.296277e-05 0.33043481 0.33537189 470965.67 0.71932207
0.43632256 0.79505377 0.57914955 0.77352647 0.54240468 0.00010836521 7.8937629e-05 1.296277e-05 0.33043063 0.33537523 471261.6 0.72769436
0.4362931 0.79640173 0.56038363 0.77413617 0.52440347 0.00010854893 7.637985e-05 1.296277e-05 0.33042623 0.33537838 471555.03 0.73703626
0.43627731 0.79765862 0.54183653 0.77502379 0.50645096 0.00010872024 7.3851895e-05 1.296277e-05 0.33042265 0.33538119 471837.97 0.74654992
0.43625375 0.79877026 0.52404424 0.77572249 0.48935209 0.00010887176 7.142682e-05 1.296277e-05 0.3304192 0.3353838 472111.9 0.75596389
0.43622642 0.79871265 0.50774156 0.77566193 0.47358679 0.00010886391 6.9204776e-05 1.296277e-05 0.33041609 0.33538628 472354.74 0.76543057
0.43621313 0.80045276 0.49011764 0.77720644 0.45686696 0.00010910108 6.680265e-05 1.296277e-05 0.33041305 0.33538868 472538.37 0.77485118
0.43620348 0.79953984 0.47486839 0.77639848 0.44193411 0.00010897665 6.472419e-05 1.296277e-05 0.33041066 0.33539068 472758.3 0.78467792
0.43617992 0.80060704 0.45890591 0.77754304 0.42687974 0.00010912211 6.2548516e-05 1.296277e-05 0.33040798 0.33539284 472984.89 0.79395769
0.43615573 0.80035825 0.44491609 0.77727142 0.41350351 0.0001090882 6.0641714e-05 1.296277e-05 0.33040563 0.3353947 473209.69 0.8030359
0.43614658 0.80023828 0.43214133 0.7772347 0.40136221 0.00010907185 5.8900524e-05 1.296277e-05 0.33040318 0.3353965 473431.27 0.81143829
0.43613053 0.80058906 0.41970121 0.77735206 0.38976989 0.00010911966 5.7204946e-05 1.296277e-05 0.33040095 0.33539824 473646.53 0.81947715
0.43610622 0.8008795 0.40865947 0.77764943 0.37920213 0.00010915925 5.5699965e-05 1.296277e-05 0.33039886 0.33539988 473861.8 0.82676129
0.43609569 0.80100019 0.39788522 0.77788915 0.36877878 0.0001091757 5.4231443e-05 1.296277e-05 0.33039683 0.33540153 474069.75 0.83410807
0.43607902 0.80074294 0.38802619 0.77774048 0.35938945 0.00010914063 5.2887666e-05 1.296277e-05 0.33039465 0.3354031 474282.06 0.84120623
0.43606347 0.80337089 0.38494038 0.78004015 0.35667653 0.00010949882 5.2467072e-05 1.296277e-05 0.33039324 0.33540444 474444.81 0.84153035
0.43603665 0.80427787 0.37371621 0.78062096 0.346168 0.00010962244 5.0937227e-05 1.296277e-05 0.33039127 0.33540598 474586.33 0.8489007
0.43602261 0.80774081 0.36786813 0.78387244 0.34028123 0.00011009444 5.0140138e-05 1.296277e-05 0.33038902 0.33540767 474782.5 0.850623
0.43601296 0.82270511 0.36282125 0.79810192 0.33642803 0.00011213406 4.9452252e-05 1.296277e-05 0.33038357 0.33541148 474968.18 0.84350718
0.43598576 0.82219324 0.37189093 0.79799748 0.34625878 0.00011206429 5.0688442e-05 1.296277e-05 0.33038011 0.33541364 475184.55 0.8374619
0.43597185 0.81908456 0.39602425 0.79378918 0.3701981 0.00011164058 5.3977794e-05 1.296277e-05 0.33037729 0.33541574 475369.19 0.82297157
0.43595054 0.80874313 0.40865824 0.78411368 0.38171722 0.00011023105 5.5699798e-05 1.296277e-05 0.33037563 0.33541732 475574.07 0.82142178
0.43595329 0.8018587 0.40115708 0.7774751 0.37640812 0.00010929271 5.4677396e-05 1.296277e-05 0.33037453 0.3354182 475765.89 0.83124429
0.43593211 0.79902429 0.38760334 0.77491989 0.36417405 0.00010890638 5.2830031e-05 1.296277e-05 0.33037264 0.33541947 475985.08 0.84272435
0.43592334 0.79829956 0.37075721 0.77409995 0.34840564 0.0001088076 5.0533917e-05 1.296277e-05 0.33037029 0.33542117 476181.58 0.85539045
0.43590303 0.79879689 0.35738167 0.77439811 0.33574467 0.00010887539 4.8710842e-05 1.296277e-05 0.33036802 0.3354228 476358.24 0.8649183
0.43588674 0.79958489 0.34662526 0.77524981 0.32537182 0.00010898279 4.7244752e-05 1.296277e-05 0.33036571 0.33542446 476524.74 0.87244036
0.43587759 0.80071252 0.33713907 0.77603263 0.31637605 0.00010913649 4.5951791e-05 1.296277e-05 0.33036313 0.33542618 476688.16 0.87884923
0.43586768 0.80150717 0.32945174 0.77668626 0.30889535 0.0001092448 4.4904014e-05 1.296277e-05 0.33036034 0.33542805 476852.3 0.88420542
0.4358539 0.80206536 0.32290862 0.7769726 0.3028501 0.00010932088 4.4012191e-05 1.296277e-05 0.33035748 0.33542993 477026.9 0.88890945
0.43584299 0.80190169 0.31683307 0.77688651 0.29717204 0.00010929857 4.3184099e-05 1.296277e-05 0.33035436 0.33543197 477216.61 0.89386693
0.43581968 0.80202448 0.31611412 0.77712696 0.296612 0.00010931531 4.3086107e-05 1.296277e-05 0.33035214 0.33543359 477341.04 0.89434351
0.43581529 0.80135297 0.30770741 0.77673394 0.28853145 0.00010922378 4.1940279e-05 1.296277e-05 0.33034846 0.33543603 477513.76 0.90166416
0.43579686 0.80170928 0.3042426 0.77704231 0.28528619 0.00010927235 4.1468027e-05 1.296277e-05 0.330345 0.33543832 477675.97 0.90419848
0.43582055 0.7954461 0.31057632 0.77461715 0.29170813 0.00010841868 4.2331308e-05 1.296277e-05 0.33034249 0.33544099 477700.52 0.90414081
0.43582181 0.79695337 0.30043369 0.77479981 0.28181247 0.00010862412 4.0948876e-05 1.296277e-05 0.33033901 0.33544373 477956.15 0.91125551
0.43582431 0.79680449 0.29511378 0.77426698 0.27681524 0.00010860383 4.0223776e-05 1.296277e-05 0.33033618 0.33544602 478203.68 0.91581947
0.43581003 0.79556029 0.29166827 0.7729748 0.27353756 0.00010843424 3.9754157e-05 1.296277e-05 0.33033347 0.33544814 478425.42 0.9197698
0.43579837 0.79581728 0.29129953 0.7726669 0.27327494 0.00010846927 3.9703897e-05 1.296277e-05 0.33033151 0.3354498 478557.45 0.91986436
0.43578947 0.79608277 0.30582544 0.77259533 0.28762316 0.00010850546 4.1683768e-05 1.296277e-05 0.33033222 0.33544924 478743.21 0.9075166
0.43577505 0.79895726 0.29862292 0.77523161 0.28058917 0.00010889725 4.0702069e-05 1.296277e-05 0.33032953 0.33545158 478922.81 0.91109517
0.43575926 0.79749519 0.28761304 0.77380466 0.26973985 0.00010869797 3.9201431e-05 1.296277e-05 0.33032574 0.33545434 479117.22 0.92156706
0.43576039 0.79577605 0.28011621 0.7717611 0.26243723 0.00010846365 3.817962e-05 1.296277e-05 0.33032232 0.33545682 479297.42 0.9294611
0.43573833 0.79338106 0.27525747 0.76898104 0.25765009 0.00010813722 3.7517377e-05 1.296277e-05 0.3303191 0.33545909 479472.63 0.93577012
0.43572091 0.79059789 0.27188446 0.76603207 0.25424485 0.00010775787 3.7057639e-05 1.296277e-05 0.33031595 0.33546128 479646.8 0.9411921
0.43571251 0.78747884 0.27038026 0.76292527 0.25239198 0.00010733275 3.6852617e-05 1.296277e-05 0.33031274 0.3354635 479820.97 0.94530548
0.43571188 0.784666 0.26953617 0.7598121 0.25136683 0.00010694936 3.6737569e-05 1.296277e-05 0.33030934 0.33546579 480000.98 0.94858466
0.43570411 0.7821607 0.26928171 0.75716896 0.25082853 0.00010660789 3.6702886e-05 1.296277e-05 0.33030592 0.33546808 480199.56 0.95107444
0.43569784 0.78116595 0.26759527 0.75617367 0.2488827 0.00010647231 3.6473026e-05 1.296277e-05 0.33030233 0.33547064 480331.18 0.95350589
0.43568343 0.77901513 0.27017474 0.75386122 0.25092601 0.00010617915 3.6824605e-05 1.296277e-05 0.33029918 0.33547281 480528.69 0.95311633
0.43565711 0.77824098 0.26913071 0.75261317 0.24956952 0.00010607364 3.6682305e-05 1.296277e-05 0.33029566 0.33547524 480726.14 0.95477089
0.43564495 0.77736841 0.26817701 0.75119848 0.24835077 0.0001059547 3.6552317e-05 1.296277e-05 0.33029209 0.33547771 480932.02 0.9564386
0.43563442 0.77674032 0.26783351 0.75014224 0.24767193 0.0001058691 3.6505497e-05 1.296277e-05 0.33028865 0.33548005 481145.51 0.95732822
0.43562076 0.77637814 0.26761348 0.74943425 0.24726407 0.00010581973 3.6475507e-05 1.296277e-05 0.33028526 0.33548237 481365.04 0.95786209
0.43560321 0.77563254 0.2676139 0.74854759 0.24698539 0.00010571811 3.6475564e-05 1.296277e-05 0.33028183 0.33548467 481584.3 0.95854628
0.43559117 0.77523145 0.26775232 0.7480089 0.24678839 0.00010566344 3.6494432e-05 1.296277e-05 0.33027852 0.33548684 481806.38 0.95878768
0.43558052 0.77662314 0.26934558 0.74913002 0.24787642 0.00010585312 3.6711591e-05 1.296277e-05 0.33027572 0.33548863 482046.74 0.95605154
0.43556422 0.78518902 0.27549174 0.75735036 0.25280984 0.00010702065 3.7549308e-05 1.296277e-05 0.33027542 0.33548919 482326.06 0.94279074
0.43556285 0.78228951 0.28160426 0.75525405 0.2588992 0.00010662545 3.838244e-05 1.296277e-05 0.33027186 0.33549159 482571.75 0.93994346
0.43554994 0.78066252 0.2790755 0.75420462 0.25613652 0.00010640369 3.8037772e-05 1.296277e-05 0.3302668 0.33549514 482775.49 0.94362944
0.43555157 0.77956782 0.27930044 0.75403989 0.25618016 0.00010625448 3.8068431e-05 1.296277e-05 0.33026167 0.33549867 482981.13 0.94440455
0.43553602 0.77921639 0.28382985 0.75494489 0.26033473 0.00010620658 3.8685786e-05 1.296277e-05 0.33025641 0.33550227 483219.6 0.94069285
0.43552825 0.77873997 0.29245598 0.75550592 0.26854034 0.00010614165 3.9861521e-05 1.296277e-05 0.33025099 0.33550594 483504.02 0.93353602
0.43551847 0.77647995 0.30426997 0.75300557 0.27981722 0.00010583361 4.1471759e-05 1.296277e-05 0.33024572 0.33550947 483805.35 0.92528343
0.43551271 0.76988495 0.31649718 0.74689618 0.29131981 0.00010493471 4.3138317e-05 1.296277e-05 0.33024052 0.3355134 484061.21 0.92048642
0.43550293 0.76440191 0.32477129 0.74127752 0.29967436 0.00010418738 4.4266072e-05 1.296277e-05 0.33023579 0.33551665 484323.87 0.91812762
0.43550719 0.76194959 0.33165453 0.73873595 0.30650142 0.00010385313 4.5204252e-05 1.296277e-05 0.33023046 0.33552028 484603.2 0.91440768
0.43550393 0.76039346 0.340253 0.73730871 0.31473037 0.00010364103 4.6376217e-05 1.296277e-05 0.3302249 0.33552407 484875.05 0.90855696
0.43550456 0.8083564 0.3371564 0.78593796 0.31070271 0.00011017834 4.5954152e-05 1.296277e-05 0.33021178 0.33553293 485221.33 0.87297148
0.43550757 0.77483871 0.4321198 0.75179871 0.40345663 0.00010560991 5.889759e-05 1.296277e-05 0.33020295 0.33553921 485629.32 0.8285289
0.4355092 0.74144416 0.46788856 0.71833924 0.43789342 0.00010105826 6.3772844e-05 1.296277e-05 0.33019427 0.3355448 485997.97 0.82690229
0.43548814 0.74493103 0.49907777 0.72235429 0.46752727 0.00010153352 6.8023908e-05 1.296277e-05 0.33018291 0.33555253 486369.79 0.80385283
